Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P006,Meal Box,500ML,2000,3.07,18,3.62,4.48,C028,New,Bangalore,Karnataka,O00666,2025-02-03,Distributor,665,1865,2,In Transit
P002,Hinged Box,375ML,1500,2.2,18,2.6,3.38,C080,New,Ahmedabad,Gujarat,O00667,2025-12-03,Direct,1279,2,1,On Time
P017,Round Container,500ML,1500,2.56,18,3.02,4.29,C191,New,Aurangabad,Maharashtra,O00668,2025-07-28,Direct,182,3186,4,On Time
P003,Hinged Box,500ML,1000,2.26,18,2.67,3.6,C076,Returning,Ahmedabad,Gujarat,O00669,2025-03-26,Direct,379,841,6,In Transit
P014,Sauce Box,375ML,1000,2.16,18,2.55,3.24,C015,New,Mumbai,Maharashtra,O00670,2025-04-15,Direct,846,2709,6,On Time
P017,Round Container,500ML,500,2.25,18,2.65,3.63,C058,New,Aurangabad,Maharashtra,O00671,2025-09-22,Distributor,1162,4729,3,Delayed
P009,Food Container,750ML,1000,2.81,18,3.32,4.44,C024,Returning,Aurangabad,Maharashtra,O00672,2025-05-15,Direct,1787,655,4,Delayed
P017,Round Container,500ML,2000,2.56,18,3.02,4.62,C137,Returning,Ahmedabad,Gujarat,O00673,2025-02-09,Direct,179,2772,2,Delayed
P015,Square Box,500ML,1000,2.42,18,2.86,3.84,C115,New,Bangalore,Karnataka,O00674,2025-01-14,Direct,410,4862,5,On Time
P009,Food Container,750ML,2000,3.42,18,4.04,5.18,C065,New,Aurangabad,Maharashtra,O00675,2025-04-20,Direct,1599,2883,4,In Transit
P018,Round Container,750ML,2000,3.43,18,4.05,5.6,C091,New,Ahmedabad,Gujarat,O00676,2025-06-19,Distributor,112,3441,4,In Transit
P015,Square Box,500ML,500,2.24,18,2.64,3.52,C115,Returning,Pune,Maharashtra,O00677,2025-07-20,Distributor,1886,3617,1,In Transit
P010,Food Container,1000ML,500,2.93,18,3.46,4.84,C053,New,Nagpur,Maharashtra,O00678,2025-02-14,Distributor,1293,3682,3,On Time
P003,Hinged Box,500ML,1000,2.36,18,2.78,3.6,C081,New,Mumbai,Maharashtra,O00679,2025-03-31,Direct,474,802,3,In Transit
P008,Food Container,500ML,1000,2.41,18,2.84,3.72,C082,New,Nagpur,Maharashtra,O00680,2025-10-27,Distributor,805,2705,5,Delayed
P010,Food Container,1000ML,1000,3.36,18,3.96,5.28,C140,New,Pune,Maharashtra,O00681,2025-01-03,Direct,636,1565,6,On Time
P002,Hinged Box,375ML,2000,2.05,18,2.42,3.64,C089,New,Nagpur,Maharashtra,O00682,2025-09-02,Direct,1913,1117,4,In Transit
P016,Square Box,750ML,1500,2.84,18,3.35,5.07,C080,Returning,Ahmedabad,Gujarat,O00683,2025-02-02,Direct,1406,2776,3,Delayed
P005,Hinged Box,1000ML,1000,3.09,18,3.65,5.04,C069,Returning,Ahmedabad,Gujarat,O00684,2025-05-11,Direct,605,3687,2,In Transit
P007,Meal Box,750ML,500,2.5,18,2.95,4.18,C089,Returning,Nagpur,Maharashtra,O00685,2025-03-02,Distributor,1077,2916,4,On Time
P001,Hinged Box,250ML,1000,1.5,18,1.77,2.64,C013,Returning,Hyderabad,Telangana,O00686,2025-02-08,Direct,1522,1418,6,Delayed
P016,Square Box,750ML,1500,3.47,18,4.09,5.07,C085,New,Nashik,Maharashtra,O00687,2025-11-17,Direct,1448,1653,4,Delayed
P005,Hinged Box,1000ML,500,2.96,18,3.49,4.62,C158,Returning,Pune,Maharashtra,O00688,2025-04-09,Direct,1462,484,6,On Time
P009,Food Container,750ML,1500,3.06,18,3.61,4.81,C044,New,Aurangabad,Maharashtra,O00689,2025-04-06,Direct,1117,4842,5,On Time
P009,Food Container,750ML,2000,3.37,18,3.98,5.18,C156,Returning,Nagpur,Maharashtra,O00690,2025-04-05,Distributor,1208,4791,4,In Transit
P015,Square Box,500ML,1000,2.36,18,2.78,3.84,C006,New,Ahmedabad,Gujarat,O00691,2025-10-28,Distributor,1296,4900,3,In Transit
P013,Sauce Box,250ML,500,1.46,18,1.72,2.53,C158,New,Indore,Madhya Pradesh,O00692,2025-06-27,Distributor,712,614,6,In Transit
P008,Food Container,500ML,1500,2.32,18,2.74,4.03,C131,New,Delhi,Delhi,O00693,2025-02-28,Direct,439,866,1,In Transit
P005,Hinged Box,1000ML,1500,3.39,18,4.0,5.46,C131,Returning,Pune,Maharashtra,O00694,2025-09-05,Direct,244,2857,3,Delayed
P012,Storage Box,1000ML,1000,3.42,18,4.04,5.52,C190,Returning,Aurangabad,Maharashtra,O00695,2025-08-07,Distributor,144,4180,6,In Transit
P016,Square Box,750ML,2000,3.5,18,4.13,5.46,C076,New,Aurangabad,Maharashtra,O00696,2025-11-15,Distributor,1417,4866,5,Delayed
P003,Hinged Box,500ML,1000,2.27,18,2.68,3.6,C194,New,Aurangabad,Maharashtra,O00697,2025-03-27,Direct,573,212,6,On Time
P015,Square Box,500ML,1000,2.62,18,3.09,3.84,C125,New,Aurangabad,Maharashtra,O00698,2025-06-23,Direct,613,2531,5,In Transit
P019,Takeaway Box,750ML,1000,2.85,18,3.36,4.92,C139,Returning,Ahmedabad,Gujarat,O00699,2025-01-04,Direct,554,3163,3,Delayed
P019,Takeaway Box,750ML,2000,3.61,18,4.26,5.74,C089,Returning,Indore,Madhya Pradesh,O00700,2025-09-25,Distributor,1991,1700,4,Delayed
P014,Sauce Box,375ML,1000,1.94,18,2.29,3.24,C032,Returning,Bangalore,Karnataka,O00701,2025-03-29,Distributor,1290,3369,5,In Transit
P006,Meal Box,500ML,2000,2.91,18,3.43,4.48,C112,New,Delhi,Delhi,O00702,2025-12-07,Direct,1814,2874,4,On Time
P012,Storage Box,1000ML,1000,3.62,18,4.27,5.52,C030,New,Pune,Maharashtra,O00703,2025-11-15,Direct,446,494,4,Delayed
P018,Round Container,750ML,2000,3.77,18,4.45,5.6,C037,Returning,Bangalore,Karnataka,O00704,2025-06-24,Distributor,251,4768,4,On Time
P008,Food Container,500ML,1500,2.65,18,3.13,4.03,C128,New,Mumbai,Maharashtra,O00705,2025-08-15,Direct,1127,2758,2,On Time
P014,Sauce Box,375ML,1000,2.26,18,2.67,3.24,C040,Returning,Nashik,Maharashtra,O00706,2025-03-27,Direct,1761,1107,6,On Time
P011,Storage Box,750ML,500,2.75,18,3.24,4.29,C125,Returning,Pune,Maharashtra,O00707,2025-02-23,Distributor,1861,4260,4,Delayed
P011,Storage Box,750ML,1500,3.11,18,3.67,5.07,C072,Returning,Nashik,Maharashtra,O00708,2025-04-30,Distributor,223,2087,5,Delayed
P002,Hinged Box,375ML,2000,2.46,18,2.9,3.64,C066,New,Hyderabad,Telangana,O00709,2025-02-26,Direct,1292,3884,4,Delayed
P012,Storage Box,1000ML,2000,3.99,18,4.71,6.44,C163,New,Hyderabad,Telangana,O00710,2025-11-17,Direct,995,359,2,Delayed
P006,Meal Box,500ML,1500,2.36,18,2.78,4.16,C114,New,Delhi,Delhi,O00711,2025-02-26,Direct,1202,4900,6,On Time
P004,Hinged Box,750ML,2000,2.95,18,3.48,5.04,C086,Returning,Bangalore,Karnataka,O00712,2025-05-21,Distributor,1977,4641,3,Delayed
P018,Round Container,750ML,500,2.61,18,3.08,4.4,C094,New,Bangalore,Karnataka,O00713,2025-08-06,Direct,425,4020,6,On Time
P003,Hinged Box,500ML,500,2.23,18,2.63,3.3,C058,Returning,Delhi,Delhi,O00714,2025-10-17,Distributor,1723,4982,1,Delayed
P014,Sauce Box,375ML,2000,2.36,18,2.78,3.78,C085,Returning,Indore,Madhya Pradesh,O00715,2025-09-09,Distributor,1820,715,1,In Transit
P007,Meal Box,750ML,1000,2.51,18,2.96,4.56,C050,Returning,Ahmedabad,Gujarat,O00716,2025-06-10,Distributor,875,2460,5,On Time
P019,Takeaway Box,750ML,1500,3.73,18,4.4,5.33,C089,New,Bangalore,Karnataka,O00717,2025-06-02,Direct,718,3798,6,Delayed
P008,Food Container,500ML,1500,2.63,18,3.1,4.03,C124,Returning,Ahmedabad,Gujarat,O00718,2025-01-12,Distributor,801,2392,6,In Transit
P016,Square Box,750ML,1500,3.29,18,3.88,5.07,C051,Returning,Pune,Maharashtra,O00719,2025-05-27,Direct,417,2197,3,In Transit
P011,Storage Box,750ML,1000,2.79,18,3.29,4.68,C026,New,Mumbai,Maharashtra,O00720,2025-02-05,Distributor,827,219,3,Delayed
P006,Meal Box,500ML,1500,2.65,18,3.13,4.16,C106,New,Bangalore,Karnataka,O00721,2025-10-08,Distributor,1995,3044,2,On Time
P015,Square Box,500ML,2000,2.91,18,3.43,4.48,C196,Returning,Nashik,Maharashtra,O00722,2025-09-18,Distributor,1485,3031,2,Delayed
P009,Food Container,750ML,500,2.85,18,3.36,4.07,C174,Returning,Aurangabad,Maharashtra,O00723,2025-02-18,Direct,1865,855,3,Delayed
P012,Storage Box,1000ML,1000,3.2,18,3.78,5.52,C043,New,Mumbai,Maharashtra,O00724,2025-06-19,Distributor,836,4540,5,On Time
P003,Hinged Box,500ML,1500,2.49,18,2.94,3.9,C151,Returning,Bangalore,Karnataka,O00725,2025-12-15,Distributor,1314,3934,4,In Transit
P010,Food Container,1000ML,500,3.01,18,3.55,4.84,C084,New,Nagpur,Maharashtra,O00726,2025-03-10,Distributor,1503,3603,6,Delayed
P012,Storage Box,1000ML,500,3.2,18,3.78,5.06,C173,Returning,Indore,Madhya Pradesh,O00727,2025-03-27,Direct,64,3795,2,Delayed
P014,Sauce Box,375ML,2000,2.34,18,2.76,3.78,C076,New,Nagpur,Maharashtra,O00728,2025-01-06,Distributor,1829,1324,4,On Time
P006,Meal Box,500ML,1000,2.67,18,3.15,3.84,C114,New,Hyderabad,Telangana,O00729,2025-08-27,Direct,1849,522,5,Delayed
P015,Square Box,500ML,2000,2.56,18,3.02,4.48,C009,Returning,Ahmedabad,Gujarat,O00730,2025-04-15,Direct,1241,1296,5,Delayed
P008,Food Container,500ML,1500,2.23,18,2.63,4.03,C149,Returning,Pune,Maharashtra,O00731,2025-10-16,Distributor,1316,3058,5,In Transit
P003,Hinged Box,500ML,2000,2.34,18,2.76,4.2,C164,New,Nashik,Maharashtra,O00732,2025-06-23,Distributor,1721,765,3,On Time
P017,Round Container,500ML,1000,2.74,18,3.23,3.96,C057,Returning,Indore,Madhya Pradesh,O00733,2025-04-11,Direct,498,3820,6,In Transit
P006,Meal Box,500ML,1000,2.28,18,2.69,3.84,C158,New,Aurangabad,Maharashtra,O00734,2025-09-30,Distributor,1817,4987,6,In Transit
P011,Storage Box,750ML,500,2.48,18,2.93,4.29,C011,New,Delhi,Delhi,O00735,2025-09-30,Distributor,837,1315,4,In Transit
P011,Storage Box,750ML,2000,3.29,18,3.88,5.46,C130,New,Mumbai,Maharashtra,O00736,2025-03-17,Direct,1895,3056,2,On Time
P015,Square Box,500ML,2000,2.47,18,2.91,4.48,C037,Returning,Nashik,Maharashtra,O00737,2025-01-24,Direct,1714,4345,5,On Time
P001,Hinged Box,250ML,2000,2.03,18,2.4,3.08,C117,Returning,Delhi,Delhi,O00738,2025-10-29,Distributor,797,2946,3,In Transit
P018,Round Container,750ML,1500,3.18,18,3.75,5.2,C065,New,Bangalore,Karnataka,O00739,2025-08-23,Direct,1745,4775,5,On Time
P016,Square Box,750ML,1500,3.18,18,3.75,5.07,C118,Returning,Delhi,Delhi,O00740,2025-03-09,Distributor,1122,2411,5,On Time
P007,Meal Box,750ML,1000,2.57,18,3.03,4.56,C101,Returning,Aurangabad,Maharashtra,O00741,2025-08-02,Distributor,242,2526,5,Delayed
P004,Hinged Box,750ML,500,2.75,18,3.24,3.96,C009,New,Aurangabad,Maharashtra,O00742,2025-12-22,Direct,115,4746,5,On Time
P002,Hinged Box,375ML,500,1.75,18,2.06,2.86,C136,New,Indore,Madhya Pradesh,O00743,2025-02-17,Direct,1856,2011,3,On Time
P002,Hinged Box,375ML,1500,2.15,18,2.54,3.38,C068,New,Indore,Madhya Pradesh,O00744,2025-08-16,Distributor,1269,3460,4,On Time
P012,Storage Box,1000ML,1000,3.3,18,3.89,5.52,C044,Returning,Bangalore,Karnataka,O00745,2025-03-12,Direct,808,135,4,In Transit
P004,Hinged Box,750ML,1500,2.72,18,3.21,4.68,C067,Returning,Aurangabad,Maharashtra,O00746,2025-11-08,Distributor,796,4994,5,In Transit
P005,Hinged Box,1000ML,500,2.82,18,3.33,4.62,C146,New,Bangalore,Karnataka,O00747,2025-03-21,Distributor,408,1223,5,In Transit
P004,Hinged Box,750ML,1500,2.65,18,3.13,4.68,C171,New,Aurangabad,Maharashtra,O00748,2025-09-29,Distributor,1129,205,5,In Transit
P007,Meal Box,750ML,2000,3.08,18,3.63,5.32,C180,Returning,Delhi,Delhi,O00749,2025-04-23,Distributor,784,404,6,In Transit
P015,Square Box,500ML,500,2.11,18,2.49,3.52,C168,New,Aurangabad,Maharashtra,O00750,2025-06-22,Distributor,1703,239,2,In Transit
P015,Square Box,500ML,1000,2.16,18,2.55,3.84,C174,Returning,Aurangabad,Maharashtra,O00751,2025-07-06,Direct,1825,554,1,On Time
P002,Hinged Box,375ML,2000,2.33,18,2.75,3.64,C090,Returning,Ahmedabad,Gujarat,O00752,2025-09-09,Distributor,443,1025,5,In Transit
P007,Meal Box,750ML,1000,2.53,18,2.99,4.56,C122,New,Nashik,Maharashtra,O00753,2025-12-07,Direct,1606,2677,4,In Transit
P013,Sauce Box,250ML,2000,1.96,18,2.31,3.22,C070,New,Mumbai,Maharashtra,O00754,2025-10-08,Distributor,1245,2996,4,Delayed
P003,Hinged Box,500ML,1500,2.39,18,2.82,3.9,C072,Returning,Ahmedabad,Gujarat,O00755,2025-11-06,Distributor,1311,960,4,In Transit
P015,Square Box,500ML,1000,2.2,18,2.6,3.84,C055,Returning,Nashik,Maharashtra,O00756,2025-11-14,Distributor,599,2812,5,Delayed
P018,Round Container,750ML,1000,3.27,18,3.86,4.8,C063,New,Mumbai,Maharashtra,O00757,2025-12-31,Direct,851,4631,1,On Time
P015,Square Box,500ML,2000,2.78,18,3.28,4.48,C179,New,Aurangabad,Maharashtra,O00758,2025-01-14,Distributor,1182,1975,4,Delayed
P014,Sauce Box,375ML,1500,2.32,18,2.74,3.51,C186,New,Indore,Madhya Pradesh,O00759,2025-01-03,Direct,391,4185,1,Delayed
P009,Food Container,750ML,1500,2.8,18,3.3,4.81,C120,Returning,Aurangabad,Maharashtra,O00760,2025-12-08,Distributor,543,3263,5,Delayed
P008,Food Container,500ML,1500,2.45,18,2.89,4.03,C164,Returning,Hyderabad,Telangana,O00761,2025-10-17,Direct,1632,1956,2,In Transit
P014,Sauce Box,375ML,500,1.83,18,2.16,2.97,C183,Returning,Bangalore,Karnataka,O00762,2025-06-17,Direct,55,2586,5,In Transit
P016,Square Box,750ML,500,2.96,18,3.49,4.29,C067,New,Delhi,Delhi,O00763,2025-10-19,Distributor,1881,4645,2,Delayed
P017,Round Container,500ML,1500,2.4,18,2.83,4.29,C134,New,Nagpur,Maharashtra,O00764,2025-05-08,Direct,1113,4334,5,In Transit
P007,Meal Box,750ML,1500,3.03,18,3.58,4.94,C154,Returning,Hyderabad,Telangana,O00765,2025-03-27,Distributor,821,4414,4,On Time
P002,Hinged Box,375ML,1500,2.11,18,2.49,3.38,C191,New,Ahmedabad,Gujarat,O00766,2025-10-08,Distributor,123,1887,4,Delayed
P016,Square Box,750ML,2000,3.07,18,3.62,5.46,C086,New,Nagpur,Maharashtra,O00767,2025-07-31,Distributor,710,3916,3,On Time
P015,Square Box,500ML,2000,3.0,18,3.54,4.48,C109,New,Nashik,Maharashtra,O00768,2025-06-08,Direct,773,2940,1,On Time
P003,Hinged Box,500ML,1500,2.34,18,2.76,3.9,C132,New,Nagpur,Maharashtra,O00769,2025-09-04,Distributor,856,27,1,In Transit
P018,Round Container,750ML,1000,2.99,18,3.53,4.8,C065,New,Ahmedabad,Gujarat,O00770,2025-09-15,Distributor,898,3272,6,In Transit
P006,Meal Box,500ML,2000,3.05,18,3.6,4.48,C085,New,Pune,Maharashtra,O00771,2025-05-18,Direct,1704,2039,6,Delayed
P008,Food Container,500ML,1000,2.15,18,2.54,3.72,C187,Returning,Nagpur,Maharashtra,O00772,2025-11-26,Distributor,104,4069,3,In Transit
P006,Meal Box,500ML,1000,2.31,18,2.73,3.84,C005,Returning,Pune,Maharashtra,O00773,2025-12-22,Direct,1952,1472,4,In Transit
P002,Hinged Box,375ML,1500,2.22,18,2.62,3.38,C157,Returning,Nagpur,Maharashtra,O00774,2025-01-20,Distributor,1351,1835,5,On Time
P020,Takeaway Box,1000ML,2000,3.78,18,4.46,6.72,C003,New,Mumbai,Maharashtra,O00775,2025-08-13,Distributor,1184,2776,2,Delayed
P004,Hinged Box,750ML,500,2.65,18,3.13,3.96,C017,New,Indore,Madhya Pradesh,O00776,2025-09-09,Direct,619,4120,4,Delayed
P010,Food Container,1000ML,2000,3.82,18,4.51,6.16,C177,New,Indore,Madhya Pradesh,O00777,2025-11-11,Direct,1648,1884,2,On Time
P004,Hinged Box,750ML,500,2.54,18,3.0,3.96,C195,New,Bangalore,Karnataka,O00778,2025-02-14,Direct,1783,1531,2,Delayed
P012,Storage Box,1000ML,2000,4.09,18,4.83,6.44,C043,Returning,Ahmedabad,Gujarat,O00779,2025-12-27,Distributor,1527,2022,2,In Transit
P012,Storage Box,1000ML,1000,3.41,18,4.02,5.52,C021,New,Delhi,Delhi,O00780,2025-03-23,Direct,640,176,4,In Transit
P016,Square Box,750ML,500,2.99,18,3.53,4.29,C063,New,Aurangabad,Maharashtra,O00781,2025-04-29,Distributor,1923,1646,2,On Time
P007,Meal Box,750ML,2000,3.18,18,3.75,5.32,C069,Returning,Delhi,Delhi,O00782,2025-08-30,Distributor,982,1176,5,In Transit
P016,Square Box,750ML,1000,2.72,18,3.21,4.68,C078,New,Nagpur,Maharashtra,O00783,2025-03-27,Direct,1597,4508,5,On Time
P003,Hinged Box,500ML,1500,2.43,18,2.87,3.9,C140,New,Hyderabad,Telangana,O00784,2025-12-16,Distributor,364,4140,5,In Transit
P017,Round Container,500ML,2000,2.91,18,3.43,4.62,C104,New,Ahmedabad,Gujarat,O00785,2025-12-21,Direct,330,4261,6,Delayed
P012,Storage Box,1000ML,2000,3.68,18,4.34,6.44,C153,New,Indore,Madhya Pradesh,O00786,2025-12-27,Distributor,1524,551,4,In Transit
P004,Hinged Box,750ML,1500,2.74,18,3.23,4.68,C161,Returning,Mumbai,Maharashtra,O00787,2025-02-11,Distributor,605,2952,2,In Transit
P002,Hinged Box,375ML,1000,1.9,18,2.24,3.12,C139,Returning,Delhi,Delhi,O00788,2025-06-21,Distributor,1238,3260,2,Delayed
P002,Hinged Box,375ML,500,1.93,18,2.28,2.86,C185,New,Nagpur,Maharashtra,O00789,2025-06-25,Distributor,1381,2237,6,Delayed
P014,Sauce Box,375ML,1500,2.31,18,2.73,3.51,C145,Returning,Hyderabad,Telangana,O00790,2025-02-15,Direct,592,4614,2,On Time
P014,Sauce Box,375ML,1000,1.98,18,2.34,3.24,C093,New,Mumbai,Maharashtra,O00791,2025-02-26,Direct,1605,2825,6,On Time
P015,Square Box,500ML,1000,2.44,18,2.88,3.84,C063,Returning,Nagpur,Maharashtra,O00792,2025-11-28,Distributor,78,3372,2,In Transit
P002,Hinged Box,375ML,500,1.85,18,2.18,2.86,C151,New,Hyderabad,Telangana,O00793,2025-11-21,Direct,1014,3264,2,Delayed
P020,Takeaway Box,1000ML,500,3.4,18,4.01,5.28,C003,Returning,Delhi,Delhi,O00794,2025-01-28,Direct,152,4123,3,On Time
P010,Food Container,1000ML,500,2.72,18,3.21,4.84,C119,New,Nagpur,Maharashtra,O00795,2025-07-04,Distributor,472,4289,2,Delayed
P017,Round Container,500ML,1000,2.41,18,2.84,3.96,C094,New,Hyderabad,Telangana,O00796,2025-06-06,Direct,1325,1314,3,On Time
P008,Food Container,500ML,1000,2.35,18,2.77,3.72,C094,New,Aurangabad,Maharashtra,O00797,2025-03-30,Distributor,274,2580,2,In Transit
P007,Meal Box,750ML,1500,3.0,18,3.54,4.94,C079,New,Indore,Madhya Pradesh,O00798,2025-03-18,Direct,1058,4555,1,On Time
P001,Hinged Box,250ML,2000,1.71,18,2.02,3.08,C047,New,Ahmedabad,Gujarat,O00799,2025-08-31,Distributor,174,697,3,On Time
P004,Hinged Box,750ML,1500,2.73,18,3.22,4.68,C135,New,Delhi,Delhi,O00800,2025-12-19,Direct,1156,2222,6,Delayed
P009,Food Container,750ML,500,2.62,18,3.09,4.07,C098,Returning,Indore,Madhya Pradesh,O00801,2025-04-16,Distributor,1773,4170,5,In Transit
P011,Storage Box,750ML,1500,3.21,18,3.79,5.07,C181,New,Mumbai,Maharashtra,O00802,2025-03-06,Direct,408,2613,3,Delayed
P001,Hinged Box,250ML,1000,1.81,18,2.14,2.64,C184,New,Ahmedabad,Gujarat,O00803,2025-06-02,Direct,334,2746,6,Delayed
P008,Food Container,500ML,2000,2.93,18,3.46,4.34,C035,Returning,Delhi,Delhi,O00804,2025-07-31,Distributor,420,930,1,In Transit
P007,Meal Box,750ML,2000,3.01,18,3.55,5.32,C058,Returning,Delhi,Delhi,O00805,2025-09-28,Direct,1376,2460,2,In Transit
P020,Takeaway Box,1000ML,500,3.57,18,4.21,5.28,C183,New,Hyderabad,Telangana,O00806,2025-02-16,Distributor,1816,4798,6,On Time
P004,Hinged Box,750ML,1000,2.49,18,2.94,4.32,C151,Returning,Nagpur,Maharashtra,O00807,2025-06-14,Distributor,379,4488,4,In Transit
P004,Hinged Box,750ML,500,2.23,18,2.63,3.96,C133,Returning,Indore,Madhya Pradesh,O00808,2025-11-28,Distributor,864,3883,4,In Transit
P004,Hinged Box,750ML,1500,2.92,18,3.45,4.68,C175,Returning,Mumbai,Maharashtra,O00809,2025-06-05,Direct,1255,3148,2,On Time
P002,Hinged Box,375ML,500,1.63,18,1.92,2.86,C136,New,Indore,Madhya Pradesh,O00810,2025-07-06,Direct,1034,2937,5,In Transit
P013,Sauce Box,250ML,2000,2.25,18,2.65,3.22,C018,Returning,Ahmedabad,Gujarat,O00811,2025-03-29,Direct,1678,4001,2,Delayed
P008,Food Container,500ML,500,1.97,18,2.32,3.41,C093,Returning,Ahmedabad,Gujarat,O00812,2025-10-09,Direct,1348,924,3,On Time
P006,Meal Box,500ML,1000,2.13,18,2.51,3.84,C039,New,Hyderabad,Telangana,O00813,2025-01-04,Direct,271,3660,3,In Transit
P009,Food Container,750ML,500,2.65,18,3.13,4.07,C124,Returning,Ahmedabad,Gujarat,O00814,2025-12-21,Direct,1264,1406,4,In Transit
P018,Round Container,750ML,2000,3.88,18,4.58,5.6,C106,New,Nashik,Maharashtra,O00815,2025-04-25,Distributor,1119,3874,3,In Transit
P008,Food Container,500ML,2000,2.87,18,3.39,4.34,C186,New,Ahmedabad,Gujarat,O00816,2025-05-16,Direct,828,1979,3,In Transit
P018,Round Container,750ML,2000,3.86,18,4.55,5.6,C060,Returning,Aurangabad,Maharashtra,O00817,2025-01-11,Direct,1449,3684,5,In Transit
P008,Food Container,500ML,500,2.04,18,2.41,3.41,C036,New,Pune,Maharashtra,O00818,2025-10-26,Distributor,1743,1668,6,In Transit
P013,Sauce Box,250ML,1000,1.79,18,2.11,2.76,C198,New,Delhi,Delhi,O00819,2025-11-12,Distributor,1144,4445,3,In Transit
P007,Meal Box,750ML,1500,2.96,18,3.49,4.94,C126,Returning,Pune,Maharashtra,O00820,2025-03-19,Distributor,1242,1290,4,In Transit
P005,Hinged Box,1000ML,1000,3.43,18,4.05,5.04,C045,New,Nagpur,Maharashtra,O00821,2025-07-07,Direct,1609,4978,4,On Time
P010,Food Container,1000ML,1500,3.61,18,4.26,5.72,C163,New,Bangalore,Karnataka,O00822,2025-01-22,Distributor,176,3023,6,On Time
P014,Sauce Box,375ML,2000,2.61,18,3.08,3.78,C136,Returning,Mumbai,Maharashtra,O00823,2025-02-07,Distributor,1349,857,2,In Transit
P014,Sauce Box,375ML,2000,2.24,18,2.64,3.78,C127,Returning,Hyderabad,Telangana,O00824,2025-11-24,Direct,1735,3012,4,On Time
P007,Meal Box,750ML,2000,3.46,18,4.08,5.32,C090,New,Nagpur,Maharashtra,O00825,2025-11-01,Direct,1256,706,3,On Time
P005,Hinged Box,1000ML,2000,3.68,18,4.34,5.88,C006,New,Mumbai,Maharashtra,O00826,2025-03-02,Distributor,803,3683,1,In Transit
P017,Round Container,500ML,1500,2.6,18,3.07,4.29,C009,Returning,Nashik,Maharashtra,O00827,2025-07-20,Distributor,1872,3148,5,In Transit
P003,Hinged Box,500ML,2000,2.78,18,3.28,4.2,C033,New,Pune,Maharashtra,O00828,2025-05-29,Distributor,1617,3839,5,Delayed
P015,Square Box,500ML,500,2.36,18,2.78,3.52,C054,Returning,Pune,Maharashtra,O00829,2025-02-20,Direct,201,213,4,On Time
P009,Food Container,750ML,2000,3.06,18,3.61,5.18,C143,New,Nashik,Maharashtra,O00830,2025-06-19,Direct,1300,2120,2,On Time
P002,Hinged Box,375ML,1000,1.97,18,2.32,3.12,C117,Returning,Nashik,Maharashtra,O00831,2025-12-23,Distributor,1164,4646,1,On Time
P020,Takeaway Box,1000ML,2000,4.46,18,5.26,6.72,C138,New,Nashik,Maharashtra,O00832,2025-09-26,Direct,145,2217,6,On Time
P019,Takeaway Box,750ML,2000,3.78,18,4.46,5.74,C122,New,Pune,Maharashtra,O00833,2025-10-07,Direct,1615,4733,2,On Time
P011,Storage Box,750ML,2000,3.46,18,4.08,5.46,C118,Returning,Hyderabad,Telangana,O00834,2025-09-20,Direct,255,3432,4,In Transit
P005,Hinged Box,1000ML,2000,3.48,18,4.11,5.88,C110,Returning,Mumbai,Maharashtra,O00835,2025-02-16,Distributor,487,2457,2,In Transit
P020,Takeaway Box,1000ML,500,3.62,18,4.27,5.28,C095,New,Ahmedabad,Gujarat,O00836,2025-12-19,Direct,821,4043,6,In Transit
P011,Storage Box,750ML,1000,3.05,18,3.6,4.68,C186,Returning,Mumbai,Maharashtra,O00837,2025-06-30,Direct,1974,13,2,In Transit
P004,Hinged Box,750ML,500,2.69,18,3.17,3.96,C199,New,Mumbai,Maharashtra,O00838,2025-05-24,Distributor,166,3899,3,On Time
P012,Storage Box,1000ML,1000,3.26,18,3.85,5.52,C166,New,Nashik,Maharashtra,O00839,2025-06-19,Distributor,1833,2344,5,Delayed
P017,Round Container,500ML,1000,2.21,18,2.61,3.96,C149,Returning,Pune,Maharashtra,O00840,2025-11-11,Direct,1757,2071,3,In Transit
P004,Hinged Box,750ML,1500,3.24,18,3.82,4.68,C160,New,Nagpur,Maharashtra,O00841,2025-12-27,Distributor,744,3585,5,Delayed
P005,Hinged Box,1000ML,1000,2.9,18,3.42,5.04,C083,Returning,Nagpur,Maharashtra,O00842,2025-07-15,Direct,892,3908,4,On Time
P018,Round Container,750ML,1000,2.99,18,3.53,4.8,C047,New,Pune,Maharashtra,O00843,2025-11-11,Distributor,1649,13,3,Delayed
P007,Meal Box,750ML,1000,2.97,18,3.5,4.56,C047,Returning,Pune,Maharashtra,O00844,2025-02-08,Distributor,1196,3410,1,Delayed
P010,Food Container,1000ML,1000,3.23,18,3.81,5.28,C010,New,Delhi,Delhi,O00845,2025-10-20,Distributor,1222,1899,5,On Time
